app_name,release_date,developer,item_id,price
Atriage,2016,Batu Games LLC,454780.0,9.99
Age of Conquest IV,2016,Noble Master LLC,314970.0,0.0
Fallen Temple,2016,Tyrone Hunt,341460.0,4.99
DAMAGE CONTROL,2016,Ross Edgar,450020.0,0.99
Bus Simulator 16 - MAN Lion's City A 47 M,2016,stillalive studios,443430.0,1.99
"Destiny's Princess: A War Story, A Love Story",2016,Dogenzaka Lab,447170.0,15.99
Campus Notes - forget me not.,2016,4th cluster,435360.0,11.99
MachineCraft PREMIUM,2016,G2CREW,398820.0,9.99
Odd||Even,2016,irritatingFLY studio,455940.0,4.99
Little Walker,2016,Blake Fix,448500.0,3.99
Amaranthine,2016,Roman Kozhukhov,454900.0,2.99
Kill to Collect,2016,Pieces Interactive,241760.0,9.99
Outrage,2016,Astronomic Games,457820.0,3.99
Party Jousting - Zombie Pack,2016,vikingfabian.com,451890.0,0.99
Baldur's Gate: Siege of Dragonspear Official Soundtrack,2016,Beamdog,459290.0,9.99
Baldur's Gate: Enhanced Edition Official Soundtrack,2016,Beamdog,459280.0,9.99
FSX: Steam Edition - Zurich Airport Add-On,2016,Aerosoft GmbH,433741.0,24.99
FSX: Steam Edition - Wittman Tailwind Add-On,2016,Lionheart Creations,379578.0,12.99
Enter the Gungeon - Soundtrack,2016,Dodge Roll,457840.0,6.99
Enter the Gungeon - Microtransaction Gun,2016,Dodge Roll,457842.0,-10.0
Enter the Gungeon - Digital Comic,2016,Dodge Roll,457841.0,-10.0
Project Starship,2016,xXarabongXx,454890.0,0.99
A Wizard's Lizard: Soul Thief,2016,Lost Decade Games,373470.0,9.99
Sorcery! Part 3,2016,inkle Ltd,445040.0,9.99
Rocksmith® 2014 – Black Label Society - “Stillborn”,2016,Ubisoft - San Francisco,436594.0,2.99
Rocksmith® 2014 – Black Label Society - “Suicide Messiah”,2016,Ubisoft - San Francisco,436595.0,2.99
Rocksmith® 2014 – Black Label Society - “Overlord”,2016,Ubisoft - San Francisco,436596.0,2.99
Enter the Gungeon,2016,Dodge Roll,311690.0,14.99
Atlantic Quest 2 - New Adventure -,2016,rokaplay,412530.0,6.99
Domino Sky,2016,Russpuppy,457480.0,3.99
Rocksmith® 2014 – Black Label Society Song Pack,2016,Ubisoft - San Francisco,436597.0,7.99
Metaverse,2016,"Metaware Limited, LLC",325430.0,19.99
A Legend of Luca - Official Game Soundtrack,2016,Legend Studio,457100.0,9.99
Spakoyno: Back To USSR 2.0 - OST,2016,"Separate Game Development,Artek Electronic",459660.0,0.99
Cursor Challenge,2016,Insane Dreamers,458700.0,0.99
WRC 5 - WRC eSports Pack 2,2016,Kylotonn Racing Games,398473.0,4.99
1979 Revolution: Black Friday,2016,"iNK Stories,N-Fusion Interactive",388320.0,5.99
Until I Have You,2016,Wormwood Studios,439310.0,13.99
Binaries,2016,Ant Workshop Ltd,435800.0,9.99
Music From Binaries,2016,Ant Workshop Ltd,455670.0,4.99
HunieCam Studio,2016,HuniePot,426000.0,6.99
Womb Room,2016,Bearded Eye,426010.0,1.99
RAM BOE,2016,pointfiveteam,454720.0,1.99
Fantasy Grounds - 5E: Fifth Edition Foes,2016,"SmiteWorks USA, LLC",460010.0,19.99
Tabletop Simulator - Tiny Epic Kingdoms + Heroes' Call,2016,"Berserk Games,Gamelyn Games",458910.0,6.99
Tabletop Simulator - RARRR!!,2016,Berserk Games,457180.0,4.99
Adam's Venture: Origins Special Edition DLC,2016,Vertigo Games,455250.0,6.99
Daughter of Shadows: An SCP Breach Event,2015,Blackrose Industries,449820.0,0.99
Epsilon corp.,2016,Alexandr Kataev,459100.0,2.99
The Fleets of Sol,2016,"Bit Planet Games, LLC",383070.0,8.99
Lup,2016,Leo B,412600.0,0.99
CHKN,2016,Katapult,420930.0,14.99
Dinosaur Hunt - Wild West Guns Expansion Pack,2016,ANPA.US,434943.0,1.99
Stikbold! A Dodgeball Adventure,2016,Game Swing,429330.0,9.99
Spheria,2016,Daydream Software,434340.0,3.99
Bleach The Movie: Memories of Nobody,2006,,451480.0,3.99
Bleach The Movie 2: The DiamondDust Rebellion,2007,,451490.0,3.99
Bleach The Movie: Hell Verse,2010,,451510.0,3.99
Elements II: Hearts of Light,2016,Soul Catapult,448640.0,4.99
Bleach The Movie: Fade to Black,2008,,451500.0,3.99
Last Heroes 3,2016,Warfare Studios,458420.0,1.99
The Slaughter: Act One,2016,Brainchild,356390.0,6.99
Run Rabbit Run - Soundtrack,2016,FLAT12,450070.0,0.99
Run Rabbit Run,2016,FLAT12,409560.0,3.99
Rewind,2016,Stubborn Horse Studios,438260.0,8.99
Scapeland,2016,3100 games,444440.0,3.99
Insane,2016,VIS - Visual Imagination Software,452930.0,7.99
Rabi-Ribi - Digital Artbook,2016,CreSpirit,431621.0,5.99
Blue Sheep,2016,Noetic Games,409280.0,1.99
Moustache Mountain,2016,Nauris Amatnieks,457520.0,1.99
Acaratus - Deluxe Upgrade,2016,Nodbrim Interactive,449080.0,4.99
Trackday Manager,2016,Arctic Hazard Game Studio a/s,348030.0,11.99
Soviet City,2016,chickeninthecornstudio,432250.0,11.99
Baldur's Gate: Siege of Dragonspear,2016,Beamdog,385970.0,19.99
Rocket Shooter,2016,VLLADGET,451210.0,6.99
Tokyo Babel,2016,propeller,443380.0,34.99
Catch a Falling Star,2016,Alister Software,451880.0,0.99
Steno Arcade,2016,For All To Play,449000.0,0.0
[the Sequence],2016,[OneManBand],454320.0,1.99
Leap of Fate,2016,Clever-Plays,363420.0,15.99
Bunker Punks,2016,Ninja Robot Dinosaur,446120.0,14.99
The Inner Sea,2016,dsquare,443700.0,11.99
Epistory - Typing Chronicles,2016,Fishing Cactus,398850.0,14.99
Ninja Outbreak,2015,Renegade Sector Games,453880.0,9.99
RollerCoaster Tycoon World™: Deluxe Edition,2016,Nvizzio Creations,405580.0,4.99
Magical Eyes - Red is for Anguish,2016,Pomera Studios,366780.0,14.99
NOBUNAGA'S AMBITION: Souzou SR - “Mego Hime” Bushou Data,2016,,440921.0,-10.0
Mathoria: It All Adds Up,2014,Senshi.Labs,434480.0,0.0
Adorables,2016,White Rabbit Games,366760.0,2.99
Trial by Viking,2016,Last Life Games,440800.0,12.99
Parallels Cross,2016,"DQ Team,Insomniacs",456980.0,9.99
FORCED SHOWDOWN,2016,BetaDwarf,265000.0,19.99
Tasty Planet: Back for Seconds,2016,Dingo Games,445110.0,5.99
XenoShyft,2016,Cool Mini or Not,429390.0,9.99
XenoShyft - NorTec Elite,2016,Cool Mini or Not,429820.0,1.99
FORCED SHOWDOWN - Deluxe Edition Content,2016,BetaDwarf,454960.0,6.99
XenoShyft - Grafting Lab,2016,Cool Mini or Not,429870.0,0.99
XenoShyft - Psychogenics Lab,2016,Cool Mini or Not,429871.0,0.99
XenoShyft - The Hive Expansion,2016,Cool Mini or Not,429872.0,0.99
Tower Unite Dedicated Server,2016,,439660.0,-10.0
Fire With Fire Tower Attack and Defense,2016,Theory Georgiou,351630.0,0.0
Naotora Ii Debut Costume Set,2016,"Team NINJA,KOEI TECMO GAMES CO., LTD.",445261.0,7.99
Shake Your Money Simulator 2016,2016,CharlieH,448660.0,0.99
NightCry,2016,Nude Maker,427660.0,24.99
NightCry Artbook,2016,Nude Maker,455561.0,12.99
NightCry Soundtrack,2016,Nude Maker,455560.0,19.99
The Last Door Season 2 Soundtrack,2016,The Game Kitchen,455740.0,-10.0
The Last Door: Season 2 - Collector's Edition,2016,The Game Kitchen,402530.0,9.99
R.B.I. Baseball 16,2016,MLB.com,407690.0,19.99
NightCry Storyboards,2016,Nude Maker,455562.0,12.99
Angry Video Game Nerd II: ASSimilation,2016,FreakZone Games,409660.0,9.99
Cube Land Arena,2016,Camaquem,450850.0,1.99
To Ash,2016,Kyle Ballentine,453950.0,1.99
STAR WARS™: Rebel Assault I + II,1993,LucasArts,456540.0,9.99
STAR WARS™: Rogue Squadron 3D,1998,"Factor 5,LucasArts",455910.0,9.99
Edgar,2016,Lucas Parise,455640.0,4.99
Tiltagon,2016,Kiemura Ltd,432260.0,2.99
Hypersensitive Bob,2016,SIEIDI Ltd,444270.0,4.99
Cold Darkness Awakened,2016,Crystal Dynamics,418810.0,9.99
Angry Video Game Nerd II: ASSimilation - Soundtrack,2016,Sam Beddoes,409760.0,4.99
1993 Space Machine,2016,Modesty,373480.0,8.99
The Deer,2015,"Fabio Ferrara,Giulia Airoldi",400240.0,0.99
The Deer - Soundtrack,2016,"Fabio Ferrara,Giulia Airoldi",440860.0,0.99
Bezier - Original Soundtrack,2016,Philip Bak,456560.0,4.99
Awakening: The Redleaf Forest Collector's Edition,2016,Boomzap Entertainment,455080.0,9.99
My Lady,2016,Michaela Laws,457530.0,0.99
Space Drifters 2D,2016,Matthew Coyle,377570.0,0.99
Lost Cosmonaut,2016,Charlie Evans,447540.0,6.99
WolfQuest Music Extras,2016,eduweb,457090.0,2.99
MiniGolf Mania,2016,Road Turtle Games,453680.0,2.99
Forestry 2017 - The Simulation,2016,"Joindots,SilentFuture",273800.0,19.99
Spectrubes,2016,The Light Sword Team,447990.0,1.99
Mysterious Castle,2016,OpenXcell Studio,417840.0,4.99
RPG Maker MV - Pop! Horror City: Character Pack 2,2016,Vexed Enigma,455222.0,6.99
Survarium - Steam Starter Pack,2016,Vostok Games,456800.0,1.99
Survarium - Vepr 'Molot' Pack,2016,Vostok Games,456802.0,29.99
RPG Maker MV - Heist Music Pack,2016,Murray Atkinson,455224.0,9.99
RPG Maker MV - Medieval: Interiors,2016,PVGames,455521.0,9.99
RPG Maker MV - Katakura Hibiki's Lords of Darkness,2016,Katakura Hibiki,455223.0,12.99
RPG Maker MV - Medieval: Town & Country,2016,PVGames,455520.0,9.99
RPG Maker MV - Pop! Horror City: Character Pack 1,2016,Vexed Enigma,455221.0,6.99
RPG Maker MV - Pop! Horror City,2016,Vexed Enigma,455220.0,14.99
Of Carrots And Blood,2016,Trite Games,439440.0,1.99
Pertinence,2016,Not Magic,455110.0,3.99
I Am Caligula,2016,Seraphim Creations,454570.0,0.99
Dispatcher - Arts,2016,CivilSavages,455330.0,0.0
Hydra Slayer,2016,Zeno Rogue,432380.0,5.99
Fantasy Grounds - Call of Cthulhu: Secrets of New Orleans,2016,"SmiteWorks USA, LLC",457470.0,16.99
Benji Challenges,2016,Tribeflame,393770.0,7.99
Fibbage XL,2016,"Jackbox Games, Inc.",448080.0,9.99
Holodrive,2016,BitCake Studio,370770.0,0.0
BattleStorm,2016,Icy Studios,432280.0,2.99
Jelly Killer,2016,Immortal Game Studio,441670.0,2.99
Lost girl`s [diary],2016,SmoleVN,445230.0,0.0
Slain: Back from Hell,2016,Andrew Gilmour,369070.0,12.99
Slain: Back from Hell - Deluxe Edition DLC,2016,Andrew Gilmour,457120.0,7.99
A Lenda do Herói - O Herói desta Canção,2016,"Dumativa Creative Studio,Castro Brothers",389170.0,15.99
TANE DLC: C&O 2-6-6-6 H8 - New River Mining Coal Run,2016,N3V Games,453200.0,19.99
Heartomics: Slime & Friends,2016,Heartomics,456660.0,1.99
Cellar,2016,Vertical Skull Games,449060.0,0.99
Solstice,2016,MoaCube,317280.0,19.99
WolfQuest,2015,eduweb,431180.0,9.99
Fantasy Grounds - 5E: Shattered Heart Adventure Path (5E): Crucible of Faith,2016,"SmiteWorks USA, LLC",456891.0,9.99
Airstrike HD,2016,Fifth Dimension Company,453980.0,1.99
Solstice OST + Bonus Content,2016,MoaCube,447740.0,10.99
NOBUNAGA'S AMBITION: Souzou SR - “Miura Anjin” Bushou Data,2016,,440920.0,-10.0
NOBUNAGA'S AMBITION: Souzou SR - “Oyamada Shigemasa” “Muramatsu Dono” Bushou Data,2016,,440915.0,-10.0
NOBUNAGA'S AMBITION: Sphere of Influence - Ascension / 信長の野望･創造 戦国立志伝,2016,"KOEI TECMO GAMES CO., LTD.",375450.0,59.99
NOBUNAGA'S AMBITION: Souzou SR - “RTK13” 30 Face CG Set,2016,,440912.0,-10.0
Tiny Guardians,2016,Kurechii,431230.0,9.99
Tiny Guardians - Alternative Appearance Bundle,2016,Kurechii,448270.0,4.99
The Sea Will Claim Everything,2016,Jonas Kyratzes,337720.0,9.99
The Descendant: Rest of Season,2016,Gaming Corps AB,401640.0,14.99
The Descendant,2016,Gaming Corps AB,351940.0,14.99
LostWinds,2016,Frontier Developments,447780.0,9.99
Lost Lands: The Golden Curse,2016,FIVE-BN GAMES,433000.0,6.99
LostWinds 2: Winter of the Melodias,2016,Frontier Developments,447800.0,9.99
Wolcen: Lords of Mayhem,2016,WOLCEN Studio,424370.0,19.99
MS - 5★ Emma Package,2016,GameUS Inc,446882.0,9.99
Far Cry® Primal - Wenja Pack,2016,Ubisoft,453360.0,6.99
Disposable Heroes,2015,Ben Aprigliano,366180.0,4.99
Way of the Samurai 3 - Accessory Set,2016,ACQUIRE Corp.,428312.0,1.99
Way of the Samurai 3 - Weapon Set,2016,ACQUIRE Corp.,428311.0,1.99
Way of the Samurai 3 - Head and Outfit set,2016,ACQUIRE Corp.,428310.0,1.99
Professional Farmer 2017,2016,VIS - Visual Imagination Software,433670.0,14.99
Heroes of The West,2016,"Tripwire Interactive,Kernow Interactive",440090.0,0.0
Bacteria,2016,Sometimes You,448470.0,0.99
Zombie Gotchi,2016,SilentFuture,398890.0,9.99
Bacteria Soundtrack,2016,Sometimes You,449400.0,0.99
Bacteria Collector's Edition Content,2016,Sometimes You,448760.0,0.99
"Don't Die Dateless, Dummy!",2016,cupholder,455490.0,2.99
Fallout 4 Season Pass,2016,Bethesda Game Studios,404090.0,49.99
Fallout 4 - Automatron,2016,Bethesda Game Studios,435870.0,9.99
Day of the Tentacle Remastered,2016,Double Fine Productions,388210.0,14.99
Crystal Chip Collector,2014,Nekomura Games,454430.0,4.99
Polaris Sector,2016,SoftWarWare,418250.0,39.99
Out of the Park Baseball 17,2016,Out of the Park Developments,402430.0,19.99
AMOK,2016,Artem Bondin,446780.0,0.99
Tom Clancy's Rainbow Six® Siege - Ruby Weapon Skin,2016,Ubisoft Montreal,450790.0,2.99
Capitalism Plus,1995,Enlight Software Limited,450120.0,5.99
Seven Kingdoms: Ancient Adversaries,1998,Enlight Software Limited,450140.0,5.99
Way of the Samurai 3,2016,ACQUIRE Corp.,427510.0,19.99
Rocksmith® 2014 – Imagine Dragons - “Radioactive,2016,Ubisoft - San Francisco,436585.0,2.99
Brick Inventions,2016,BernhardM,411750.0,4.99
Rocksmith® 2014 – Imagine Dragons - “Demons”,2016,Ubisoft - San Francisco,436586.0,2.99
Wind Child,2016,Valkyria Studios,397090.0,3.99
The Next Door,2016,Labory,447850.0,0.99
Soup: the Game,2016,Dewdrop Games,436480.0,1.99
Discouraged Workers TEEN,2015,YGGDRASIL STUDIO,432180.0,4.99
Khan: Absolute Power,2016,Mirinae,451130.0,0.0
bit Dungeon+,2016,"KintoGames,Dolores Entertainment",440020.0,3.99
Vaccine War,2016,Games For Tutti,453350.0,7.99
Heathen Engineering's Terran,2016,Heathen Engineering,427970.0,39.99
Piggy Princess,2016,DreamsSoftGames,454670.0,3.99
Mystic Destinies: Serendipity of Aeons - Shou Epilogue,2016,Aeon Dream Studios,455530.0,1.99
Spaceman Sparkles 3,2016,tjern,453740.0,4.99
Drift Into Eternity Demo,2016,We Are Bots,432660.0,-10.0
Nexus: The Jupiter Incident Soundtrack,2016,"Mithis Games,THQ Nordic",444760.0,2.99
VACCINE WAR - Soundtrack,2016,"Games For Tutti,Javier Díaz Ríos",455900.0,3.99
Alchemist's Awakening,2016,Osaris Games,431450.0,15.99
Hidden Mysteries: Titanic,2012,Gunnar Games,369280.0,4.99
Hyperdimension Neptunia U Difficult Quest,2016,Idea Factory,417851.0,0.99
Hyperdimension Neptunia U: Action Unleashed,2016,"Idea Factory,Compile Heart,Tamsoft",387340.0,29.99
Hyperdimension Neptunia U Bonus Quest,2016,"Idea Factory,Compile Heart,Tamsoft",417850.0,0.99
Dark Parables: The Little Mermaid and the Purple Tide Collector's Edition,2016,"Blue Tea Games,Eipix Entertainment",453390.0,9.99
Congo,2016,The Innocent Devils,317530.0,9.99
Fall of Gyes,2016,Black Cloud Studios,440100.0,9.99
Sébastien Loeb Rally EVO - Season Pass,2016,Milestone S.r.l.,411510.0,24.99
Sébastien Loeb Rally EVO - Class S The Prototypes,2016,Milestone S.r.l.,408690.0,9.99
Hiragana Pixel Party Original + Extra Soundtracks,2016,Springloaded,449990.0,4.99
Helen's Mysterious Castle,2016,Satsu,418190.0,1.99
Hiragana Pixel Party,2016,Springloaded,417310.0,7.99
War Birds: WW2 Air strike 1942,2016,HGames-ArtWorks,451670.0,3.99
Big Journey to Home - Collection of Builds,2016,The Light Sword Team,439710.0,0.99
Game Changers,2016,,437750.0,1.99
Square's Route,2016,Black Death Apps Limited,448530.0,3.99
Heaven Island VR MMO - Paradisac Soundtrack,2016,"Fabio Ferrara,Fabio Mosca,Giulia Airoldi",455470.0,0.99
Bell Ringer,2016,Night Node Software,424830.0,6.99
Roses and Gems,2016,Pirate-Rob,406690.0,4.99
PRiO,2016,DanielDavisGames,428410.0,5.99
Samphi,2016,Greeny Games Studio,341270.0,4.99
One Man Is Not No Man,2016,TEN TIULENYA team,453510.0,3.99
Hyper Box,2016,Pixelated Cupcake,438820.0,2.99
The Warden,2016,"Matteo Cillario,Riccardo Runci,Niccolo' Passeri,Giulia Sorrentino",414090.0,11.99
ASCII Attack Soundtrack,2016,Daisy Maze Games,454010.0,0.99
ASCII Attack,2016,Daisy Maze Games,370490.0,2.99
FSX: Steam Edition - Twentynine Palms Airport Add-On,2016,29Palms Scenery Design,379572.0,12.99
FSX: Steam Edition - Palo Alto Airport Add-On,2016,Cielosim,379585.0,16.99
Pharaoh Rebirth+,2016,"KROBON station,Den-fami Nico Game Magazine",441280.0,9.99
TS Marketplace: YQA Super Tench Wagon Pack,2016,Fastline Simulation,326049.0,4.99
Cosmic Leap,2016,Michael Hall,420850.0,0.99
XCOM 2: Anarchy's Children,2016,"Firaxis,Feral Interactive (Mac and Linux)",433080.0,4.99
Victory and Glory: Napoleon,2016,Electric Games,443020.0,29.99
Rock 'N' Roll Defense: Soundtrack,2016,NukGames,451160.0,0.0
MechaNika - Original Soundtrack,2016,Mango Protocol,453260.0,0.99
Music Pack - Music for Code EP,2016,Mode 7,437930.0,3.99
Tiny Knight,2016,Convex,445210.0,8.99
Black Rose,2016,Sir Bedlam Productions,453890.0,0.0
ARSLAN - Skill Card Set 2,2016,,428561.0,10.99
ARSLAN - Wall Paper Set 3,2016,,428560.0,4.99
Dinosaur Hunt - Giant Spiders Hunter Expansion Pack,2016,ANPA.US,431191.0,0.99
ARSLAN - Scenario Set 4,2016,,428562.0,12.99
"My Tower, My Home",2016,Shoor Games,435600.0,0.99
Dinosaur Hunt - WW2 War Expansion Pack,2016,ANPA.US,434944.0,1.99
Nanobots,2016,Diego Rodrigues,449120.0,3.99
Dinosaur Hunt - Brontosaurus Expansion Pack,2016,ANPA.US,434942.0,0.99
The Renegades of Orion 2.0 - Revenge DLC #1,2016,Halisson,453370.0,0.99
Terror Lab,2016,Nicolas Bernard,448540.0,3.99
Prison Run and Gun,2016,Quantized Bit,436390.0,2.99
Nil-Ninjahtic: Ronin,2016,Blaze Epic,454130.0,1.99
Hustle Cat,2016,Date Nighto,453340.0,19.99
Hustle Cat - Soundtrack,2016,Date Nighto,454450.0,9.99
DGU - Midterm Mania,2016,DSK Studios Pvt. Ltd,381161.0,3.99
DGU - Finals Week,2016,DSK Studios Pvt. Ltd,381162.0,3.99
"METAL GEAR ONLINE ""BATTLE APPEAL PACK""",2016,Konami Digital Entertainment,436050.0,1.99
"METAL GEAR ONLINE ""HERO APPEAL PACK""",2016,Konami Digital Entertainment,437231.0,1.99
"METAL GEAR ONLINE ""DANCE APPEAL PACK""",2016,Konami Digital Entertainment,437230.0,1.99
"METAL GEAR ONLINE ""BASIC APPEAL PACK""",2016,Konami Digital Entertainment,436040.0,1.99
Mech Anarchy,2016,Webber Games,420900.0,7.99
"METAL GEAR ONLINE EXPANSION PACK ""CLOAKED IN SILENCE""",2016,Konami Digital Entertainment,436030.0,3.99
Serafina's Crown,2015,Woodsy Studio,449340.0,7.99
Serafina's Crown - Original Soundtrack,2016,Woodsy Studio,454340.0,3.99
World's Fastest Pizza,2016,Oscar Brittain,396260.0,2.99
Odesi Music Composition,2016,Mixed In Key,260990.0,49.99
Candlelight,2016,Pixel Maverick Games,451200.0,9.99
Rocksmith® 2014 – Collective Soul - “Shine”,2016,Ubisoft - San Francisco,436579.0,2.99
Dynetzzle Extended,2016,Vishnu Vadakke Pariyarath,438350.0,0.99
Assault on Arnhem,2016,"Bookmark Games,HexWar Games",450290.0,9.99
Demesne,2016,"Demesnegame,Composer-Motorin Dmitry (Djinotan)",333100.0,19.99
Mars 2030,2016,Advent RPG,416070.0,4.99
Generic Space Shooter,2016,LionSword,366010.0,2.99
Thank You For Playing: Iconic Video Game Magazines,2016,,429800.0,2.99
Lost Lands: Mahjong,2016,FIVE-BN GAMES,435030.0,0.0
Chicken Invaders 2 - Christmas Edition,2016,InterAction studios,450100.0,1.99
Season of 12 Colors,2016,橘子班,370280.0,2.99
Elemental Heroes - Upgrade All Storages to 10th Level,2016,JED GAMES,449604.0,29.99
Elemental Heroes - Fill Resources Storages to 100%,2016,JED GAMES,449605.0,99.99
Out There Somewhere,2016,MiniBoss,263980.0,0.49
SPATIAL SOUND CARD,2016,NEW AUDIO TECHNOLOGY,444970.0,9.99
One way to exit,2016,"Studio 48,Turykin Nikolay,Varlamov Anton",451830.0,1.99
Out There Somewhere - Soundtrack,2016,MiniBoss,450960.0,0.99
There's Poop In My Soup,2016,K Bros Games,449540.0,0.99
Alice's Lullaby: Episode 2,2018,Ape Law,403260.0,9.99
Space Moth DX Original Soundtrack,2016,1CC Games,449570.0,2.99
Rush for gold: California,2016,Rainbow Games,449520.0,3.99
Tropical Fish Shop 2,2012,Rainbow Games,451350.0,3.99
Beat Da Beat,2016,2 players,368570.0,1.99
"Warhammer 40,000: Armageddon - Golgotha",2016,"Flashback Games,The Lordz Games Studio",437140.0,4.99
The Treasures of Montezuma 5,2015,"Wellore,Alawar Entertainment",443370.0,6.99
FaceRig Trials Fusion DLC,2016,Holotech Studios,420822.0,0.0
The Secret Order 3: Ancient Times,2016,Sunward Games,437420.0,9.99
"Upwards, Lonely Robot",2016,Random Layers,417900.0,9.99
Warhammer: End Times - Vermintide Last Stand,2016,Fatshark,440980.0,0.0
In Search of the Most Dangerous Town on the Internet: Where Cybercrime Goes to Hide,2016,,452220.0,0.0
Rock Paper Scissors Champion - Soundtrack,2016,Wholetone Games,451730.0,0.99
Cologne,2016,Piotr Młynarczyk,444740.0,12.99
12 is Better Than 6 Art Book,2016,Ink Stains Games,450830.0,0.99
Bellflower,2016,,447080.0,3.99
Moon Hunters,2016,Kitfox Games,320040.0,14.99
WWE 2K16,2016,"Visual Concepts,Yuke's",385730.0,49.99
Farming Simulator 15 - HOLMER,2016,Giants Software,345741.0,9.99
Caravanserail,2016,Jerome Bodin,448480.0,2.99
Moon Hunters - Soundtrack,2016,Kitfox Games,434350.0,9.99
Deathsmiles,2016,"CAVE Interactive CO.,LTD.",314180.0,19.99
Deathsmiles OST,2016,"CAVE Interactive CO.,LTD.",441260.0,4.99
RPG Maker MV - Deathsmiles Set,2016,"CAVE Interactive CO.,LTD.",450480.0,9.99
Fantasy Grounds - 5E: Fifth Edition Feats,2016,"SmiteWorks USA, LLC",453460.0,7.99
RPG Maker VX Ace - Deathsmiles Set,2016,"CAVE Interactive CO.,LTD.",453160.0,9.99
DUAL GEAR,2018,"Orbital Speed Studio Co.,Ltd.",443000.0,-10.0
"Gremlins, Inc.",2016,"Alexey Bokulev,Sergei Klimov,Charlie Oscar Lima Tango Interactive Entertainment",369990.0,14.99
Ares Omega,2016,Selenion Games,405440.0,0.99
Train Simulator: BR Class 58 Loco Add-On,2016,Skyhook Games,325961.0,19.99
Leviathan: The Last Day of the Decade - Soundtrack,2016,Lostwood,452470.0,3.99
